STATE,COUNTY,DATE,EVENT_TYPE,EVENT_FLAG,DAMAGE_PROPERTY,DAMAGE_CROPS,INJURIES,DEATHS
ILLINOIS,ADAMS,2010-06-14,Flood,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-06-15,Flood,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-06-16,Flood,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-06-17,Flood,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-06-18,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-06-18,Flood,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-06-19,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-06-19,Flood,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-06-20,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-06-20,Flood,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-06-21,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-06-21,Flood,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-06-22,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-06-22,Flood,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-06-23,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-06-23,Flood,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-06-24,Flood,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-06-25,Flood,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-06-26,Flood,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-06-27,Flood,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-06-28,Flood,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-06-29,Flood,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-06-30,Flood,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-07-14,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-07-17,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-07-22,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-07-23,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-07-24,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-08-02,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-08-03,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-08-04,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-08-08,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-08-09,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-08-10,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-08-11,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-08-12,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-08-13,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2010-08-14,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2011-01-31,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2011-02-01,Blizzard,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2011-02-01,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2011-02-02,Blizzard,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2011-07-10,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2011-07-11,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2011-07-12,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2011-07-17,Excessive Heat,1,0.0,0.0,0,1
ILLINOIS,ADAMS,2011-07-18,Excessive Heat,1,0.0,0.0,0,1
ILLINOIS,ADAMS,2011-07-19,Excessive Heat,1,0.0,0.0,0,1
ILLINOIS,ADAMS,2011-07-20,Excessive Heat,1,0.0,0.0,0,1
ILLINOIS,ADAMS,2011-07-21,Excessive Heat,1,0.0,0.0,0,1
ILLINOIS,ADAMS,2011-07-22,Excessive Heat,1,0.0,0.0,0,1
ILLINOIS,ADAMS,2011-07-23,Excessive Heat,1,0.0,0.0,0,1
ILLINOIS,ADAMS,2011-07-24,Excessive Heat,1,0.0,0.0,0,1
ILLINOIS,ADAMS,2011-07-25,Excessive Heat,1,0.0,0.0,0,1
ILLINOIS,ADAMS,2011-07-26,Excessive Heat,1,0.0,0.0,0,1
ILLINOIS,ADAMS,2011-07-27,Excessive Heat,1,0.0,0.0,0,1
ILLINOIS,ADAMS,2011-07-28,Excessive Heat,1,0.0,0.0,0,1
ILLINOIS,ADAMS,2011-08-01,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2011-08-02,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2011-08-03,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2012-06-27,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2012-06-28,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2012-06-29,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2012-06-30,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2012-07-01,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2012-07-02,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2012-07-03,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2012-07-04,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2012-07-05,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2012-07-06,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2012-07-07,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2012-07-08,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2012-07-16,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2012-07-17,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2012-07-18,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2012-07-19,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2012-07-22,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2012-07-23,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2012-07-24,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2012-07-25,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2012-07-26,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2012-07-27,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2013-02-21,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2013-02-22,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2013-03-24,Blizzard,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2013-04-18,Flood,1,5000.0,20000.0,0,0
ILLINOIS,ADAMS,2013-04-19,Flood,1,5000.0,20000.0,0,0
ILLINOIS,ADAMS,2013-04-20,Flood,1,5000.0,20000.0,0,0
ILLINOIS,ADAMS,2013-04-21,Flood,1,5000.0,20000.0,0,0
ILLINOIS,ADAMS,2013-04-22,Flood,1,5000.0,20000.0,0,0
ILLINOIS,ADAMS,2013-04-23,Flood,1,5000.0,20000.0,0,0
ILLINOIS,ADAMS,2013-04-24,Flood,1,5000.0,20000.0,0,0
ILLINOIS,ADAMS,2013-04-25,Flood,1,5000.0,20000.0,0,0
ILLINOIS,ADAMS,2013-04-26,Flood,1,5000.0,20000.0,0,0
ILLINOIS,ADAMS,2013-04-27,Flood,1,5000.0,20000.0,0,0
ILLINOIS,ADAMS,2013-04-28,Flood,1,5000.0,20000.0,0,0
ILLINOIS,ADAMS,2013-04-29,Flood,1,5000.0,20000.0,0,0
ILLINOIS,ADAMS,2013-04-30,Flood,1,5000.0,20000.0,0,0
ILLINOIS,ADAMS,2013-05-27,Flood,1,2000.0,10000.0,0,0
ILLINOIS,ADAMS,2013-05-28,Flood,1,2000.0,10000.0,0,0
ILLINOIS,ADAMS,2013-05-29,Flood,1,2000.0,10000.0,0,0
ILLINOIS,ADAMS,2013-05-30,Flood,1,2000.0,10000.0,0,0
ILLINOIS,ADAMS,2013-05-31,Flood,1,2000.0,10000.0,0,0
ILLINOIS,ADAMS,2013-06-01,Flood,1,1000.0,5000.0,0,0
ILLINOIS,ADAMS,2013-06-02,Flood,1,1000.0,5000.0,0,0
ILLINOIS,ADAMS,2013-06-03,Flood,1,1000.0,5000.0,0,0
ILLINOIS,ADAMS,2013-06-04,Flood,1,1000.0,5000.0,0,0
ILLINOIS,ADAMS,2013-06-05,Flood,1,1000.0,5000.0,0,0
ILLINOIS,ADAMS,2013-06-06,Flood,1,1000.0,5000.0,0,0
ILLINOIS,ADAMS,2013-06-07,Flood,1,1000.0,5000.0,0,0
ILLINOIS,ADAMS,2013-06-08,Flood,1,1000.0,5000.0,0,0
ILLINOIS,ADAMS,2013-06-09,Flood,1,1000.0,5000.0,0,0
ILLINOIS,ADAMS,2013-06-10,Flood,1,1000.0,5000.0,0,0
ILLINOIS,ADAMS,2013-06-11,Flood,1,1000.0,5000.0,0,0
ILLINOIS,ADAMS,2013-06-12,Flood,1,1000.0,5000.0,0,0
ILLINOIS,ADAMS,2013-06-13,Flood,1,1000.0,5000.0,0,0
ILLINOIS,ADAMS,2013-06-14,Flood,1,1000.0,5000.0,0,0
ILLINOIS,ADAMS,2013-06-15,Flood,1,1000.0,5000.0,0,0
ILLINOIS,ADAMS,2013-06-16,Flood,1,1000.0,5000.0,0,0
ILLINOIS,ADAMS,2013-06-17,Flood,1,1000.0,5000.0,0,0
ILLINOIS,ADAMS,2013-06-18,Flood,1,1000.0,5000.0,0,0
ILLINOIS,ADAMS,2013-06-19,Flood,1,1000.0,5000.0,0,0
ILLINOIS,ADAMS,2013-06-20,Flood,1,1000.0,5000.0,0,0
ILLINOIS,ADAMS,2013-12-21,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2013-12-22,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2014-02-04,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2014-02-05,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2014-08-20,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2014-08-21,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2014-08-22,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2014-08-23,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2014-08-24,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2014-08-25,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2014-08-26,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2014-08-27,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2015-07-12,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2015-07-13,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2015-07-17,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2015-07-18,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2015-07-27,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2015-07-28,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2015-07-29,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2016-07-18,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2016-07-19,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2016-07-20,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2016-07-21,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2016-07-22,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2016-07-23,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2016-07-24,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2017-07-19,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2017-07-20,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2017-07-21,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2017-07-22,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2017-07-23,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2018-11-25,Blizzard,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2018-11-26,Blizzard,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2021-01-01,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2022-12-22,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2023-07-27,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2023-07-28,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2023-08-20,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2023-08-21,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2023-08-22,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2023-08-23,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2023-08-24,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2023-08-25,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2024-01-08,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2024-01-09,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2025-01-05,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2025-01-06,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,ADAMS,2025-11-29,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-01-01,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-01-25,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-01-26,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-01-27,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-01-28,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-01-29,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-01-30,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-01-31,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-02-01,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-02-02,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-02-03,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-02-04,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-02-05,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-02-06,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-02-07,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-02-08,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-02-09,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-02-10,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-02-11,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-02-12,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-02-13,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-02-14,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-03-17,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-03-18,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-03-19,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-03-20,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-03-21,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-03-22,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-03-23,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-03-24,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-03-25,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-03-26,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-03-27,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-03-28,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-03-29,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-03-30,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-03-31,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-04-01,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-04-02,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-04-03,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-04-04,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-04-05,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-04-06,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-04-07,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-04-08,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-04-09,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-04-10,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-04-11,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-04-12,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-04-13,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-04-30,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-05-01,Flood,1,0.0,5000.0,0,0
ILLINOIS,ALEXANDER,2010-05-02,Flood,1,0.0,5000.0,0,0
ILLINOIS,ALEXANDER,2010-05-03,Flood,1,0.0,25000.0,0,0
ILLINOIS,ALEXANDER,2010-05-04,Flood,1,0.0,20000.0,0,0
ILLINOIS,ALEXANDER,2010-05-05,Flood,1,0.0,20000.0,0,0
ILLINOIS,ALEXANDER,2010-05-06,Flood,1,0.0,20000.0,0,0
ILLINOIS,ALEXANDER,2010-05-07,Flood,1,0.0,20000.0,0,0
ILLINOIS,ALEXANDER,2010-05-08,Flood,1,0.0,20000.0,0,0
ILLINOIS,ALEXANDER,2010-05-09,Flood,1,0.0,20000.0,0,0
ILLINOIS,ALEXANDER,2010-05-10,Flood,1,0.0,20000.0,0,0
ILLINOIS,ALEXANDER,2010-05-11,Flood,1,0.0,20000.0,0,0
ILLINOIS,ALEXANDER,2010-05-12,Flood,1,0.0,20000.0,0,0
ILLINOIS,ALEXANDER,2010-05-13,Flood,1,0.0,20000.0,0,0
ILLINOIS,ALEXANDER,2010-05-14,Flood,1,0.0,20000.0,0,0
ILLINOIS,ALEXANDER,2010-05-15,Flood,1,0.0,20000.0,0,0
ILLINOIS,ALEXANDER,2010-05-16,Flood,1,0.0,40000.0,0,0
ILLINOIS,ALEXANDER,2010-05-17,Flood,1,0.0,40000.0,0,0
ILLINOIS,ALEXANDER,2010-05-18,Flood,1,0.0,40000.0,0,0
ILLINOIS,ALEXANDER,2010-05-19,Flood,1,0.0,40000.0,0,0
ILLINOIS,ALEXANDER,2010-05-20,Flood,1,0.0,40000.0,0,0
ILLINOIS,ALEXANDER,2010-05-21,Flood,1,0.0,40000.0,0,0
ILLINOIS,ALEXANDER,2010-05-22,Flood,1,0.0,40000.0,0,0
ILLINOIS,ALEXANDER,2010-05-23,Flood,1,0.0,40000.0,0,0
ILLINOIS,ALEXANDER,2010-05-24,Flood,1,0.0,40000.0,0,0
ILLINOIS,ALEXANDER,2010-05-25,Flood,1,0.0,40000.0,0,0
ILLINOIS,ALEXANDER,2010-05-26,Flood,1,0.0,40000.0,0,0
ILLINOIS,ALEXANDER,2010-05-27,Flood,1,0.0,40000.0,0,0
ILLINOIS,ALEXANDER,2010-05-28,Flood,1,0.0,40000.0,0,0
ILLINOIS,ALEXANDER,2010-05-29,Flood,1,0.0,40000.0,0,0
ILLINOIS,ALEXANDER,2010-05-30,Flood,1,0.0,20000.0,0,0
ILLINOIS,ALEXANDER,2010-06-18,Flood,1,0.0,5000.0,0,0
ILLINOIS,ALEXANDER,2010-06-19,Flood,1,0.0,5000.0,0,0
ILLINOIS,ALEXANDER,2010-06-20,Flood,1,0.0,5000.0,0,0
ILLINOIS,ALEXANDER,2010-06-21,Flood,1,0.0,5000.0,0,0
ILLINOIS,ALEXANDER,2010-06-22,Flood,1,0.0,5000.0,0,0
ILLINOIS,ALEXANDER,2010-06-23,Flood,1,0.0,5000.0,0,0
ILLINOIS,ALEXANDER,2010-06-24,Flood,1,0.0,5000.0,0,0
ILLINOIS,ALEXANDER,2010-06-25,Flood,1,0.0,5000.0,0,0
ILLINOIS,ALEXANDER,2010-06-26,Flood,1,0.0,5000.0,0,0
ILLINOIS,ALEXANDER,2010-06-27,Flood,1,0.0,5000.0,0,0
ILLINOIS,ALEXANDER,2010-06-28,Flood,1,0.0,5000.0,0,0
ILLINOIS,ALEXANDER,2010-06-29,Flood,1,0.0,5000.0,0,0
ILLINOIS,ALEXANDER,2010-06-30,Flood,1,0.0,5000.0,0,0
ILLINOIS,ALEXANDER,2010-07-01,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-02,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-03,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-04,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-05,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-06,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-07,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-08,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-09,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-10,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-11,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-12,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-13,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-14,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-15,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-16,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-17,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-18,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-19,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-20,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-21,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-22,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-23,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-24,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-25,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-26,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-27,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-28,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-29,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-30,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-07-31,Flood,1,0.0,4000.0,0,0
ILLINOIS,ALEXANDER,2010-08-01,Flood,1,0.0,1000.0,0,0
ILLINOIS,ALEXANDER,2010-08-02,Flood,1,0.0,1000.0,0,0
ILLINOIS,ALEXANDER,2010-08-03,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-08-03,Flood,1,0.0,1000.0,0,0
ILLINOIS,ALEXANDER,2010-08-04,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-08-04,Flood,1,0.0,1000.0,0,0
ILLINOIS,ALEXANDER,2010-08-05,Flood,1,0.0,1000.0,0,0
ILLINOIS,ALEXANDER,2010-08-09,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-08-10,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-08-11,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-08-12,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-08-13,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-08-14,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2010-08-15,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2011-02-27,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2011-02-28,Flood,1,0.0,0.0,0,0
ILLINOIS,ALEXANDER,2011-03-01,Flood,1,100000.0,0.0,0,0
ILLINOIS,ALEXANDER,2011-03-02,Flood,1,100000.0,0.0,0,0
ILLINOIS,ALEXANDER,2011-03-03,Flood,1,100000.0,0.0,0,0
ILLINOIS,ALEXANDER,2011-03-04,Flood,1,100000.0,0.0,0,0
ILLINOIS,ALEXANDER,2011-03-05,Flood,1,100000.0,0.0,0,0
ILLINOIS,ALEXANDER,2011-03-06,Flood,1,100000.0,0.0,0,0
ILLINOIS,ALEXANDER,2011-03-07,Flood,1,100000.0,0.0,0,0
ILLINOIS,ALEXANDER,2011-03-08,Flood,1,100000.0,0.0,0,0
ILLINOIS,ALEXANDER,2011-03-09,Flood,1,100000.0,0.0,0,0
ILLINOIS,ALEXANDER,2011-03-10,Flood,1,100000.0,0.0,0,0
ILLINOIS,ALEXANDER,2011-03-11,Flood,1,100000.0,0.0,0,0
ILLINOIS,ALEXANDER,2011-03-12,Flood,1,100000.0,0.0,0,0
ILLINOIS,ALEXANDER,2011-03-13,Flood,1,100000.0,0.0,0,0
ILLINOIS,ALEXANDER,2011-03-14,Flood,1,100000.0,0.0,0,0
ILLINOIS,ALEXANDER,2011-03-15,Flood,1,100000.0,0.0,0,0
ILLINOIS,ALEXANDER,2011-03-16,Flood,1,100000.0,0.0,0,0
ILLINOIS,ALEXANDER,2011-03-17,Flood,1,100000.0,0.0,0,0
ILLINOIS,ALEXANDER,2011-03-18,Flood,1,100000.0,0.0,0,0
ILLINOIS,ALEXANDER,2011-03-19,Flood,1,100000.0,0.0,0,0
ILLINOIS,ALEXANDER,2011-03-20,Flood,1,100000.0,0.0,0,0
